longitude,latitude,label
68.59310930715637,28.074598416945346,2.0
68.59310930715637,25.123632708612718,2.0
68.60658403641816,27.589508163520804,2.0
68.60658403641816,25.932116464320284,2.0
68.60658403641816,25.918641735058493,2.0
68.62005876567994,27.95332585358921,2.0
68.62005876567994,25.932116464320284,2.0
68.62005876567994,25.918641735058493,2.0
68.63353349494173,27.95332585358921,2.0
68.63353349494173,26.161186861770762,2.0
68.63353349494173,25.932116464320284,2.0
68.63353349494173,25.04278433304196,2.0
68.64700822420353,36.01121395214132,2.0
68.64700822420353,35.94384030583235,2.0
68.64700822420353,25.783894442440566,1.0
68.64700822420353,25.77041971317877,1.0
68.64700822420353,25.056259062303752,2.0
68.64700822420353,25.04278433304196,2.0
68.66048295346532,36.051638139926695,2.0
68.66048295346532,25.783894442440566,1.0
68.66048295346532,25.77041971317877,1.0
68.66048295346532,25.056259062303752,2.0
68.7009071412507,35.94384030583235,2.0
68.7009071412507,27.85900274875666,2.0
68.7009071412507,27.845528019494868,2.0
68.7009071412507,25.783894442440566,1.0
68.7009071412507,25.47397566941933,2.0
68.7009071412507,25.460500940157537,2.0
68.7143818705125,27.85900274875666,2.0
68.7143818705125,27.845528019494868,2.0
68.7143818705125,25.487450398681123,2.0
68.7143818705125,25.47397566941933,2.0
68.7143818705125,25.460500940157537,2.0
68.72785659977428,25.47397566941933,2.0
68.74133132903609,27.535609246473634,1.0
68.74133132903609,27.52213451721184,1.0
68.75480605829787,27.535609246473634,1.0
68.75480605829787,27.52213451721184,1.0
68.75480605829787,25.393127293848572,2.0
68.76828078755966,27.535609246473634,1.0
68.76828078755966,27.52213451721184,1.0
68.78175551682146,28.23629516808686,2.0
68.78175551682146,27.589508163520804,1.0
68.83565443386863,28.04764895842176,2.0
68.83565443386863,27.697305997615146,0.0
68.84912916313041,36.725374603016334,2.0
68.86260389239222,36.738849332278136,2.0
68.86260389239222,36.725374603016334,2.0
68.86260389239222,36.71189987375455,2.0
68.87607862165402,36.725374603016334,2.0
68.87607862165402,36.67147568596917,2.0
68.8895533509158,25.13710743787451,2.0
68.90302808017759,36.67147568596917,2.0
68.92997753870118,28.10154787546893,2.0
68.97040172648656,25.312278918277816,2.0
68.98387645574834,36.76579879080171,2.0
68.98387645574834,25.541349315728294,2.0
68.98387645574834,25.527874586466503,2.0
68.99735118501015,36.738849332278136,2.0
68.99735118501015,25.541349315728294,2.0
68.99735118501015,25.527874586466503,2.0
68.99735118501015,25.514399857204708,2.0
69.01082591427193,25.541349315728294,2.0
69.01082591427193,25.527874586466503,2.0
69.01082591427193,25.514399857204708,2.0
69.02430064353373,25.541349315728294,2.0
69.02430064353373,25.527874586466503,2.0
69.05125010205731,34.50204427482052,0.0
69.06472483131911,34.50204427482052,0.0
69.0781995605809,34.52899373334411,0.0
69.0781995605809,34.50204427482052,0.0
69.0916742898427,34.52899373334411,0.0
69.0916742898427,34.515519004082314,0.0
69.0916742898427,34.50204427482052,0.0
69.0916742898427,34.48856954555873,0.0
69.0916742898427,27.85900274875666,2.0
69.0916742898427,25.164056896398094,2.0
69.10514901910449,34.542468462605896,0.0
69.10514901910449,34.52899373334411,0.0
69.10514901910449,34.515519004082314,0.0
69.10514901910449,34.50204427482052,0.0
69.10514901910449,34.48856954555873,0.0
69.10514901910449,34.47509481629693,0.0
69.10514901910449,27.845528019494868,2.0
69.10514901910449,25.164056896398094,2.0
69.11862374836628,34.58289265039127,0.0
69.11862374836628,34.569417921129485,0.0
69.11862374836628,34.5559431918677,0.0
69.11862374836628,34.542468462605896,0.0
69.11862374836628,34.52899373334411,0.0
69.11862374836628,34.515519004082314,0.0
69.11862374836628,34.50204427482052,0.0
69.11862374836628,34.48856954555873,0.0
69.11862374836628,34.47509481629693,0.0
69.11862374836628,34.448145357773356,0.0
69.11862374836628,27.818578560971282,2.0
69.13209847762806,34.596367379653074,0.0
69.13209847762806,34.58289265039127,0.0
69.13209847762806,34.569417921129485,0.0
69.13209847762806,34.5559431918677,0.0
69.13209847762806,34.542468462605896,0.0
69.13209847762806,34.515519004082314,0.0
69.13209847762806,34.50204427482052,0.0
69.13209847762806,34.48856954555873,0.0
69.13209847762806,34.47509481629693,0.0
69.13209847762806,34.46162008703514,0.0
69.14557320688986,34.58289265039127,0.0
69.14557320688986,34.569417921129485,0.0
69.14557320688986,34.542468462605896,0.0
69.14557320688986,34.515519004082314,0.0
69.14557320688986,34.50204427482052,0.0
69.14557320688986,34.48856954555873,0.0
69.14557320688986,34.47509481629693,0.0
69.15904793615167,35.02755871603044,2.0
69.15904793615167,34.58289265039127,0.0
69.15904793615167,34.5559431918677,0.0
69.15904793615167,34.542468462605896,0.0
69.15904793615167,34.52899373334411,0.0
69.15904793615167,28.249769897348653,2.0
69.17252266541345,34.5559431918677,0.0
69.17252266541345,34.542468462605896,0.0
69.17252266541345,34.52899373334411,0.0
69.17252266541345,34.515519004082314,0.0
69.17252266541345,28.249769897348653,2.0
69.18599739467524,34.542468462605896,0.0
69.18599739467524,34.515519004082314,0.0
69.19947212393703,34.58289265039127,0.0
69.19947212393703,34.5559431918677,0.0
69.19947212393703,34.52899373334411,0.0
69.21294685319883,34.542468462605896,0.0
69.21294685319883,34.50204427482052,0.0
69.22642158246063,34.515519004082314,0.0
69.2803204995078,24.975410686732996,2.0
69.29379522876958,28.00722477063638,2.0
69.29379522876958,27.99375004137459,2.0
69.29379522876958,24.975410686732996,2.0
69.30726995803138,28.020699499898175,2.0
69.30726995803138,28.00722477063638,2.0
69.44201725064931,21.84927349799706,2.0
69.4554919799111,21.84927349799706,2.0
69.59023927252903,21.647152559070168,2.0
69.60371400179082,21.660627288331963,2.0
69.60371400179082,21.647152559070168,2.0
69.60371400179082,21.633677829808374,2.0
69.61718873105261,21.647152559070168,2.0
69.61718873105261,21.633677829808374,2.0
69.63066346031441,21.660627288331963,2.0
69.63066346031441,21.647152559070168,2.0
69.63066346031441,21.633677829808374,2.0
69.63066346031441,21.620203100546583,2.0
69.6441381895762,21.647152559070168,2.0
69.6441381895762,21.633677829808374,2.0
69.6441381895762,21.620203100546583,2.0
69.71151183588516,28.155446792516102,2.0
69.79236021145593,21.552829454237617,2.0
69.79236021145593,21.539354724975826,2.0
69.80583494071772,21.552829454237617,2.0
69.83278439924129,22.442161585515944,2.0
69.83278439924129,22.428686856254153,2.0
69.83278439924129,22.41521212699236,2.0
69.83278439924129,22.374787939206982,2.0
69.83278439924129,22.361313209945187,2.0
69.84625912850309,22.428686856254153,2.0
69.84625912850309,21.51240526645224,2.0
69.85973385776488,22.428686856254153,2.0
69.85973385776488,22.41521212699236,2.0
69.90015804555026,28.411466648490165,2.0
69.92710750407385,22.334363751421602,2.0
69.96753169185922,22.482585773301324,2.0
69.96753169185922,22.46911104403953,2.0
69.98100642112102,22.482585773301324,2.0
69.98100642112102,22.46911104403953,2.0
69.99448115038281,22.482585773301324,2.0
69.99448115038281,22.46911104403953,2.0
70.00795587964461,22.482585773301324,2.0
70.00795587964461,22.46911104403953,2.0
70.00795587964461,22.442161585515944,2.0
70.00795587964461,22.428686856254153,2.0
70.0214306089064,22.496060502563115,2.0
70.0214306089064,22.482585773301324,2.0
70.0214306089064,22.46911104403953,2.0
70.0214306089064,22.442161585515944,2.0
70.0214306089064,21.26986013973997,2.0
70.03490533816819,22.496060502563115,2.0
70.03490533816819,22.482585773301324,2.0
70.03490533816819,22.46911104403953,2.0
70.03490533816819,22.45563631477774,2.0
70.03490533816819,22.442161585515944,2.0
70.03490533816819,22.428686856254153,2.0
70.04838006742999,28.317143543657615,2.0
70.04838006742999,23.061999131558416,1.0
70.04838006742999,23.03504967303483,1.0
70.04838006742999,22.496060502563115,2.0
70.04838006742999,22.482585773301324,2.0
70.04838006742999,22.46911104403953,2.0
70.04838006742999,22.45563631477774,2.0
70.04838006742999,22.442161585515944,2.0
70.04838006742999,22.428686856254153,2.0
70.04838006742999,22.41521212699236,2.0
70.04838006742999,22.401737397730567,2.0
70.06185479669178,23.075473860820207,1.0
70.06185479669178,23.061999131558416,1.0
70.06185479669178,23.04852440229662,1.0
70.06185479669178,23.03504967303483,1.0
70.06185479669178,22.496060502563115,2.0
70.06185479669178,22.482585773301324,2.0
70.06185479669178,22.46911104403953,2.0
70.06185479669178,22.45563631477774,2.0
70.06185479669178,22.442161585515944,2.0
70.06185479669178,22.428686856254153,2.0
70.06185479669178,22.41521212699236,2.0
70.07532952595358,23.088948590082,1.0
70.07532952595358,23.075473860820207,1.0
70.07532952595358,23.061999131558416,1.0
70.07532952595358,23.04852440229662,1.0
70.07532952595358,22.496060502563115,2.0
70.07532952595358,22.482585773301324,2.0
70.07532952595358,22.46911104403953,2.0
70.07532952595358,22.45563631477774,2.0
70.07532952595358,22.442161585515944,2.0
70.07532952595358,22.428686856254153,2.0
70.08880425521536,23.088948590082,1.0
70.08880425521536,23.075473860820207,1.0
70.08880425521536,22.496060502563115,2.0
70.08880425521536,22.482585773301324,2.0
70.08880425521536,22.46911104403953,2.0
70.08880425521536,22.45563631477774,2.0
70.10227898447715,28.519264482584507,2.0
70.10227898447715,28.29019408513403,2.0
70.10227898447715,23.075473860820207,1.0
70.10227898447715,23.061999131558416,1.0
70.10227898447715,22.482585773301324,2.0
70.10227898447715,22.46911104403953,2.0
70.11575371373894,28.5327392118463,2.0
70.11575371373894,28.33061827291941,2.0
70.11575371373894,28.317143543657615,2.0
70.11575371373894,28.303668814395824,2.0
70.11575371373894,23.088948590082,1.0
70.11575371373894,23.075473860820207,1.0
70.11575371373894,23.061999131558416,1.0
70.11575371373894,23.04852440229662,1.0
70.11575371373894,23.03504967303483,1.0
70.11575371373894,22.482585773301324,2.0
70.12922844300074,28.33061827291941,2.0
70.12922844300074,28.317143543657615,2.0
70.12922844300074,28.303668814395824,2.0
70.12922844300074,28.27671935587224,2.0
70.12922844300074,23.088948590082,1.0
70.12922844300074,23.075473860820207,1.0
70.12922844300074,23.061999131558416,1.0
70.12922844300074,23.04852440229662,1.0
70.12922844300074,23.03504967303483,1.0
70.12922844300074,23.021574943773036,1.0
70.12922844300074,22.482585773301324,2.0
70.14270317226254,23.088948590082,1.0
70.14270317226254,23.075473860820207,1.0
70.14270317226254,23.061999131558416,1.0
70.14270317226254,23.04852440229662,1.0
70.14270317226254,23.03504967303483,1.0
70.15617790152433,23.061999131558416,1.0
70.15617790152433,23.04852440229662,1.0
70.15617790152433,22.32088902215981,2.0
70.16965263078612,28.29019408513403,2.0
70.1831273600479,28.371042460704786,2.0
70.1966020893097,23.021574943773036,1.0
70.2100768185715,28.519264482584507,2.0
70.2100768185715,23.03504967303483,1.0
70.2100768185715,23.021574943773036,1.0
70.2100768185715,22.99462548524945,1.0
70.2100768185715,22.45563631477774,2.0
70.2235515478333,23.008100214511245,1.0
70.23702627709508,28.519264482584507,2.0
70.25050100635687,21.296809598263554,2.0
70.25050100635687,21.26986013973997,2.0
70.27745046488046,29.97453524285813,2.0
70.27745046488046,28.42494137775196,2.0
70.27745046488046,28.411466648490165,2.0
70.29092519414226,29.97453524285813,2.0
70.29092519414226,28.43841610701375,2.0
70.29092519414226,28.42494137775196,2.0
70.29092519414226,28.411466648490165,2.0
70.30439992340405,29.988009972119926,2.0
70.30439992340405,29.97453524285813,2.0
70.30439992340405,28.43841610701375,2.0
70.30439992340405,28.42494137775196,2.0
70.30439992340405,28.411466648490165,2.0
70.31787465266584,29.97453524285813,2.0
70.31787465266584,28.43841610701375,2.0
70.31787465266584,28.42494137775196,2.0
70.31787465266584,28.411466648490165,2.0
70.33134938192764,29.97453524285813,2.0
70.33134938192764,28.42494137775196,2.0
70.34482411118942,20.93299190819515,1.0
70.35829884045123,20.93299190819515,1.0
70.35829884045123,20.919517178933354,1.0
70.35829884045123,20.906042449671563,1.0
70.37177356971301,20.919517178933354,1.0
70.37177356971301,20.906042449671563,1.0
70.3852482989748,20.906042449671563,1.0
70.39872302823659,20.906042449671563,1.0
70.39872302823659,20.892567720409772,1.0
70.41219775749839,34.434670628511554,2.0
70.42567248676019,34.434670628511554,0.0
70.42567248676019,21.51240526645224,2.0
70.42567248676019,21.498930537190446,2.0
70.43914721602198,34.448145357773356,0.0
70.43914721602198,34.434670628511554,0.0
70.43914721602198,21.539354724975826,2.0
70.43914721602198,21.525879995714032,2.0
70.43914721602198,21.51240526645224,2.0
70.45262194528377,34.448145357773356,0.0
70.45262194528377,34.434670628511554,0.0
70.45262194528377,34.42119589924977,0.0
70.45262194528377,28.33061827291941,2.0
70.45262194528377,21.566304183499412,2.0
70.45262194528377,21.552829454237617,2.0
70.45262194528377,21.539354724975826,2.0
70.45262194528377,21.525879995714032,2.0
70.45262194528377,21.51240526645224,2.0
70.45262194528377,21.498930537190446,2.0
70.45262194528377,20.852143532624392,2.0
70.46609667454555,34.42119589924977,0.0
70.46609667454555,28.317143543657615,2.0
70.46609667454555,21.566304183499412,2.0
70.46609667454555,21.552829454237617,2.0
70.46609667454555,21.539354724975826,2.0
70.46609667454555,21.51240526645224,2.0
70.46609667454555,21.498930537190446,2.0
70.47957140380736,34.42119589924977,0.0
70.47957140380736,21.566304183499412,2.0
70.51999559159273,34.38077171146439,2.0
70.51999559159273,32.979399868237934,1.0
70.53347032085452,32.99287459749972,1.0
70.53347032085452,30.33835293292654,2.0
70.53347032085452,30.324878203664746,2.0
70.54694505011632,32.99287459749972,1.0
70.54694505011632,30.33835293292654,2.0
70.54694505011632,30.324878203664746,2.0
70.54694505011632,28.788759067820365,2.0
70.56041977937811,33.00634932676152,1.0
70.56041977937811,32.99287459749972,1.0
70.56041977937811,21.75495039316451,2.0
70.57389450863991,33.00634932676152,1.0
70.57389450863991,30.00148470138172,2.0
70.5873692379017,33.00634932676152,1.0
70.5873692379017,32.99287459749972,1.0
70.5873692379017,32.979399868237934,1.0
70.5873692379017,21.75495039316451,2.0
70.60084396716348,33.00634932676152,1.0
70.60084396716348,32.99287459749972,1.0
70.60084396716348,32.979399868237934,1.0
70.60084396716348,21.781899851688095,2.0
70.60084396716348,21.768425122426304,2.0
70.60084396716348,21.75495039316451,2.0
70.60084396716348,21.74147566390272,2.0
70.61431869642529,32.979399868237934,1.0
70.61431869642529,30.082333076952477,2.0
70.61431869642529,30.068858347690682,2.0
70.61431869642529,30.05538361842889,2.0
70.61431869642529,30.041908889167097,2.0
70.61431869642529,21.781899851688095,2.0
70.61431869642529,21.768425122426304,2.0
70.61431869642529,21.75495039316451,2.0
70.62779342568707,30.082333076952477,2.0
70.62779342568707,30.068858347690682,2.0
70.62779342568707,30.05538361842889,2.0
70.62779342568707,30.041908889167097,2.0
70.62779342568707,28.654011775202438,2.0
70.62779342568707,21.781899851688095,2.0
70.62779342568707,21.768425122426304,2.0
70.62779342568707,21.75495039316451,2.0
70.64126815494888,33.00634932676152,1.0
70.64126815494888,28.654011775202438,2.0
70.64126815494888,28.640537045940643,2.0
70.65474288421066,32.93897568045256,1.0
70.65474288421066,28.694435962987814,2.0
70.65474288421066,28.66748650446423,2.0
70.65474288421066,28.654011775202438,2.0
70.65474288421066,28.640537045940643,2.0
70.66821761347245,32.93897568045256,1.0
70.66821761347245,32.91202622192897,1.0
70.66821761347245,28.654011775202438,2.0
70.68169234273424,21.70105147611734,2.0
70.69516707199604,20.798244615577218,2.0
70.70864180125784,30.28445401587937,2.0
70.70864180125784,30.068858347690682,2.0
70.72211653051963,22.293939563636222,0.0
70.73559125978142,22.32088902215981,0.0
70.73559125978142,22.307414292898017,0.0
70.73559125978142,22.293939563636222,0.0
70.73559125978142,22.28046483437443,0.0
70.73559125978142,22.266990105112637,0.0
70.7490659890432,22.347838480683397,0.0
70.7490659890432,22.334363751421602,0.0
70.7490659890432,22.32088902215981,0.0
70.7490659890432,22.307414292898017,0.0
70.7490659890432,22.293939563636222,0.0
70.7490659890432,22.28046483437443,0.0
70.7490659890432,22.266990105112637,0.0
70.762540718305,22.361313209945187,0.0
70.762540718305,22.347838480683397,0.0
70.762540718305,22.334363751421602,0.0
70.762540718305,22.32088902215981,0.0
70.762540718305,22.307414292898017,0.0
70.762540718305,22.293939563636222,0.0
70.762540718305,22.28046483437443,0.0
70.762540718305,22.266990105112637,0.0
70.762540718305,22.253515375850846,0.0
70.7760154475668,22.334363751421602,0.0
70.7760154475668,22.32088902215981,0.0
70.7760154475668,22.307414292898017,0.0
70.7760154475668,22.293939563636222,0.0
70.7760154475668,22.28046483437443,0.0
70.7760154475668,22.266990105112637,0.0
70.7760154475668,22.253515375850846,0.0
70.7760154475668,22.18614172954188,0.0
70.7760154475668,22.17266700028009,0.0
70.7760154475668,22.159192271018295,0.0
70.7760154475668,22.145717541756504,0.0
70.7894901768286,22.32088902215981,0.0
70.7894901768286,22.307414292898017,0.0
70.7894901768286,22.293939563636222,0.0
70.7894901768286,22.28046483437443,0.0
70.7894901768286,22.266990105112637,0.0
70.7894901768286,22.253515375850846,0.0
70.7894901768286,22.24004064658905,0.0
70.7894901768286,22.199616458803675,0.0
70.7894901768286,22.17266700028009,0.0
70.7894901768286,22.159192271018295,0.0
70.7894901768286,22.145717541756504,0.0
70.80296490609038,22.832928734107938,2.0
70.80296490609038,22.819454004846143,2.0
70.80296490609038,22.805979275584352,2.0
70.80296490609038,22.334363751421602,0.0
70.80296490609038,22.32088902215981,0.0
70.80296490609038,22.307414292898017,0.0
70.80296490609038,22.293939563636222,0.0
70.80296490609038,22.28046483437443,0.0
70.80296490609038,22.266990105112637,0.0
70.80296490609038,22.253515375850846,0.0
70.80296490609038,22.24004064658905,0.0
70.80296490609038,22.22656591732726,0.0
70.80296490609038,22.159192271018295,0.0
70.81643963535217,22.832928734107938,2.0
70.81643963535217,22.819454004846143,2.0
70.81643963535217,22.805979275584352,2.0
70.81643963535217,22.792504546322558,2.0
70.81643963535217,22.32088902215981,0.0
70.81643963535217,22.307414292898017,0.0
70.81643963535217,22.293939563636222,0.0
70.81643963535217,22.28046483437443,0.0
70.81643963535217,22.266990105112637,0.0
70.81643963535217,22.253515375850846,0.0
70.81643963535217,22.24004064658905,0.0
70.82991436461397,29.516394447957175,2.0
70.82991436461397,22.84640346336973,2.0
70.82991436461397,22.832928734107938,2.0
70.82991436461397,22.819454004846143,2.0
70.82991436461397,22.805979275584352,2.0
70.82991436461397,22.792504546322558,2.0
70.82991436461397,22.32088902215981,0.0
70.82991436461397,22.307414292898017,0.0
70.82991436461397,22.293939563636222,0.0
70.82991436461397,22.28046483437443,0.0
70.82991436461397,22.266990105112637,0.0
70.82991436461397,22.253515375850846,0.0
70.84338909387576,30.931241020445423,2.0
70.84338909387576,30.917766291183632,2.0
70.84338909387576,29.516394447957175,2.0
70.84338909387576,22.84640346336973,2.0
70.84338909387576,22.832928734107938,2.0
70.84338909387576,22.819454004846143,2.0
70.84338909387576,22.805979275584352,2.0
70.84338909387576,22.334363751421602,0.0
70.84338909387576,22.307414292898017,0.0
70.84338909387576,22.28046483437443,0.0
70.85686382313756,22.84640346336973,2.0
70.85686382313756,22.832928734107938,2.0
70.85686382313756,22.819454004846143,2.0
70.87033855239935,22.832928734107938,2.0
70.87033855239935,22.819454004846143,2.0
70.87033855239935,22.765555087798973,2.0
70.87033855239935,22.428686856254153,0.0
70.88381328166113,22.819454004846143,2.0
70.88381328166113,22.805979275584352,2.0
70.88381328166113,20.717396240006465,0.0
70.89728801092294,29.381647155339248,2.0
70.89728801092294,22.95420129746407,2.0
70.89728801092294,22.927251838940485,2.0
70.89728801092294,22.819454004846143,2.0
70.89728801092294,22.805979275584352,2.0
70.89728801092294,22.698181441490007,2.0
70.89728801092294,20.717396240006465,0.0
70.89728801092294,20.70392151074467,0.0
70.91076274018472,30.985139937492594,2.0
70.91076274018472,30.971665208230803,2.0
70.91076274018472,20.730870969268256,0.0
70.91076274018472,20.717396240006465,0.0
70.91076274018472,20.70392151074467,0.0
70.92423746944652,31.09293777158694,2.0
70.92423746944652,31.025564125277974,2.0
70.92423746944652,31.01208939601618,2.0
70.92423746944652,30.99861466675439,2.0
70.92423746944652,30.985139937492594,2.0
70.92423746944652,30.971665208230803,2.0
70.92423746944652,30.7830189985657,2.0
70.92423746944652,30.76954426930391,2.0
70.92423746944652,22.307414292898017,0.0
70.92423746944652,20.730870969268256,0.0
70.92423746944652,20.717396240006465,0.0
70.93771219870831,31.09293777158694,2.0
70.93771219870831,31.06598831306335,2.0
70.93771219870831,31.05251358380156,2.0
70.93771219870831,31.01208939601618,2.0
70.93771219870831,30.99861466675439,2.0
70.93771219870831,30.985139937492594,2.0
70.93771219870831,30.971665208230803,2.0
70.93771219870831,30.95819047896901,2.0
70.93771219870831,30.163181452523233,2.0
70.93771219870831,20.717396240006465,0.0
70.9511869279701,30.99861466675439,2.0
70.9511869279701,30.985139937492594,2.0
70.9511869279701,30.971665208230803,2.0
70.9511869279701,30.486574954806258,2.0
70.9511869279701,30.473100225544467,2.0
70.9511869279701,30.459625496282676,2.0
70.9511869279701,30.163181452523233,2.0
70.9511869279701,29.92063632581096,2.0
70.9511869279701,20.717396240006465,0.0
70.9646616572319,30.99861466675439,2.0
70.9646616572319,30.985139937492594,2.0
70.9646616572319,30.971665208230803,2.0
70.9646616572319,30.486574954806258,2.0
70.9646616572319,30.473100225544467,2.0
70.9646616572319,30.459625496282676,2.0
70.9646616572319,30.163181452523233,2.0
70.9646616572319,20.717396240006465,0.0
70.97813638649369,30.473100225544467,2.0
70.97813638649369,30.19013091104682,2.0
70.97813638649369,30.176656181785024,2.0
70.97813638649369,30.163181452523233,2.0
70.97813638649369,22.765555087798973,2.0
70.97813638649369,22.293939563636222,0.0
70.97813638649369,20.717396240006465,0.0
70.99161111575549,30.176656181785024,2.0
70.99161111575549,30.163181452523233,2.0
70.99161111575549,22.11876808323292,0.0
71.01856057427906,22.07834389544754,0.0
71.03203530354085,22.09181862470933,0.0
71.04551003280265,33.531863767971444,2.0
71.04551003280265,29.839787950240204,2.0
71.04551003280265,29.24689986272132,2.0
71.04551003280265,29.233425133459527,2.0
71.05898476206445,33.531863767971444,2.0
71.05898476206445,30.29792874514116,2.0
71.05898476206445,29.839787950240204,2.0
71.05898476206445,29.826313220978413,2.0
71.05898476206445,29.772414303931242,2.0
71.05898476206445,29.52986917721897,2.0
71.07245949132624,30.01495943064351,2.0
71.07245949132624,29.826313220978413,2.0
71.07245949132624,29.81283849171662,2.0
71.13983313763521,34.87933669415072,2.0
71.13983313763521,34.09780239696674,2.0
71.153307866897,34.11127712622853,2.0
71.16678259615878,34.11127712622853,2.0
71.16678259615878,34.09780239696674,2.0
71.16678259615878,34.08432766770494,2.0
71.16678259615878,30.082333076952477,2.0
71.16678259615878,30.068858347690682,2.0
71.18025732542058,34.07085293844315,2.0
71.18025732542058,31.187260876419487,2.0
71.18025732542058,30.095807806214268,2.0
71.18025732542058,30.082333076952477,2.0
71.18025732542058,30.068858347690682,2.0
71.19373205468237,34.07085293844315,2.0
71.19373205468237,31.187260876419487,2.0
71.19373205468237,31.01208939601618,2.0
71.19373205468237,30.095807806214268,2.0
71.19373205468237,30.082333076952477,2.0
71.19373205468237,30.068858347690682,2.0
71.20720678394417,34.09780239696674,2.0
71.20720678394417,34.08432766770494,2.0
71.20720678394417,34.07085293844315,2.0
71.20720678394417,34.05737820918136,2.0
71.20720678394417,31.241159793466657,2.0
71.20720678394417,31.187260876419487,2.0
71.20720678394417,31.01208939601618,2.0
71.20720678394417,30.109282535476062,2.0
71.20720678394417,30.095807806214268,2.0
71.20720678394417,30.082333076952477,2.0
71.20720678394417,30.068858347690682,2.0
71.20720678394417,29.502919718695384,2.0
71.22068151320596,34.07085293844315,2.0
71.22068151320596,30.14970672326144,2.0
71.22068151320596,29.516394447957175,2.0
71.23415624246775,34.07085293844315,2.0
